id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,target_default
20100428,8750.0,8750.0,8750.0, 36 months,14.49,301.15,C,C4,Teacher,10+ years,MORTGAGE,25000.0,Verified,2014-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=20100428, ,debt_consolidation,Debt consolidation,199xx,DE,23.72,0.0,Oct-1985,670.0,674.0,2.0,31.0,51.0,14.0,1.0,10712.0,75.0,54.0,w,0.0,0.0,10840.991827029,10840.99,8750.0,2090.99,0.0,0.0,0.0,Jul-2017,300.74,Apr-2019,Oct-2018,669.0,665.0,0.0,47.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,10712.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,14240.0,1.0,0.0,1.0,7.0,892.0,1463.0,90.0,0.0,0.0,80.0,344.0,6.0,6.0,2.0,8.0,37.0,1.0,33.0,0.0,4.0,12.0,12.0,14.0,1.0,12.0,51.0,11.0,12.0,0.0,0.0,0.0,4.0,76.0,100.0,1.0,0.0,14240.0,10712.0,5850.0,0.0,N,Cash,N,0
118232887,24000.0,24000.0,24000.0, 60 months,16.02,583.89,C,C5,Quality Engineer,10+ years,MORTGAGE,70000.0,Not Verified,2017-09-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=118232887, ,credit_card,Credit card refinancing,852xx,AZ,18.82,0.0,Jun-2007,700.0,704.0,4.0,31.0,100.0,29.0,1.0,32159.0,33.1,41.0,w,18678.67,18678.67,10499.11,10499.11,5321.33,5177.78,0.0,0.0,0.0,Mar-2019,583.89,Apr-2019,Mar-2019,709.0,705.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,396597.0,3.0,1.0,0.0,0.0,37.0,7306.0,49.0,6.0,11.0,6026.0,35.0,97200.0,1.0,4.0,6.0,12.0,15254.0,39010.0,37.0,0.0,0.0,123.0,121.0,1.0,1.0,2.0,5.0,37.0,1.0,33.0,0.0,11.0,14.0,15.0,18.0,4.0,26.0,34.0,14.0,29.0,0.0,0.0,0.0,6.0,100.0,7.1,1.0,0.0,476699.0,39465.0,61900.0,14850.0,N,Cash,N,0
35813630,18000.0,18000.0,18000.0, 60 months,11.44,395.33,B,B4,Brand Manager,7 years,RENT,70000.0,Source Verified,2014-11-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=35813630, ,credit_card,Credit card refinancing,115xx,NY,19.52,0.0,Apr-1980,670.0,674.0,0.0,31.0,74.0,11.0,0.0,8642.0,62.6,29.0,f,0.0,0.0,22421.2238604388,22421.22,18000.0,4421.22,0.0,0.0,0.0,Aug-2017,9793.54,Apr-2019,Sep-2017,674.0,670.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,777.0,36950.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,13800.0,1.0,0.0,1.0,3.0,3359.0,1128.0,82.4,0.0,0.0,133.0,165.0,3.0,3.0,0.0,3.0,37.0,5.0,33.0,0.0,3.0,4.0,3.0,4.0,14.0,5.0,14.0,4.0,11.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,68366.0,36950.0,6400.0,48771.0,N,Cash,N,0
112868322,8000.0,8000.0,8000.0, 36 months,7.07,247.28,A,A2,Owner/Publisher,6 years,MORTGAGE,75000.0,Not Verified,2017-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112868322, ,other,Other,548xx,WI,14.3,0.0,Oct-1998,750.0,754.0,2.0,41.0,74.0,16.0,0.0,4503.0,7.9,35.0,w,3764.9,3764.9,4942.46,4942.46,4235.1,707.36,0.0,0.0,0.0,Mar-2019,247.28,Apr-2019,Mar-2019,734.0,730.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,599.0,75987.0,0.0,1.0,0.0,1.0,13.0,16620.0,69.0,0.0,3.0,2607.0,26.0,56900.0,1.0,17.0,2.0,4.0,4749.0,47314.0,8.7,0.0,0.0,127.0,120.0,22.0,13.0,6.0,24.0,37.0,2.0,33.0,0.0,3.0,4.0,9.0,11.0,12.0,13.0,16.0,4.0,16.0,0.0,0.0,0.0,0.0,97.1,11.1,0.0,0.0,159966.0,21123.0,51800.0,24000.0,N,Cash,N,0
138857138,18000.0,18000.0,18000.0, 60 months,10.47,386.63,B,B2,Director,10+ years,MORTGAGE,187000.0,Not Verified,2018-08-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=138857138, ,credit_card,Credit card refinancing,220xx,VA,31.72,0.0,Sep-1980,755.0,759.0,1.0,54.0,74.0,21.0,0.0,18036.0,26.0,51.0,w,16350.26,16350.26,2695.94,2695.94,1649.74,1046.2,0.0,0.0,0.0,Mar-2019,386.63,Apr-2019,Mar-2019,729.0,725.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,662132.0,4.0,9.0,3.0,4.0,3.0,237809.0,52.0,2.0,3.0,4103.0,43.0,69300.0,3.0,3.0,5.0,8.0,31530.0,48264.0,27.2,0.0,0.0,146.0,408.0,6.0,3.0,4.0,6.0,37.0,3.0,33.0,0.0,7.0,7.0,8.0,15.0,27.0,9.0,19.0,7.0,21.0,0.0,0.0,0.0,5.0,100.0,12.5,0.0,0.0,778244.0,257892.0,66300.0,253766.0,N,Cash,N,0
116257393,1000.0,1000.0,1000.0, 36 months,13.59,33.98,C,C2,Sergeant,9 years,MORTGAGE,63000.0,Source Verified,2017-08-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=116257393, ,other,Other,851xx,AZ,14.08,1.0,Mar-2003,670.0,674.0,1.0,8.0,74.0,9.0,0.0,17914.0,58.9,22.0,w,522.73,522.73,644.86,644.86,477.27,167.59,0.0,0.0,0.0,Mar-2019,33.98,Apr-2019,Mar-2019,684.0,680.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,799.0,108412.0,0.0,0.0,0.0,0.0,62.0,0.0,72.0,0.0,3.0,3191.0,59.0,30400.0,0.0,0.0,1.0,3.0,12046.0,974.0,88.5,0.0,0.0,117.0,173.0,17.0,17.0,2.0,43.0,37.0,6.0,8.0,0.0,3.0,7.0,3.0,6.0,5.0,8.0,15.0,7.0,9.0,0.0,0.0,0.0,0.0,95.5,66.7,0.0,0.0,154400.0,17914.0,8500.0,0.0,N,Cash,N,0
34773049,19700.0,19700.0,19700.0, 60 months,12.99,448.14,C,C2,Occupational Therapist,5 years,MORTGAGE,99921.0,Not Verified,2014-11-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=34773049, ,debt_consolidation,Debt consolidation,080xx,NJ,9.56,0.0,Oct-2001,680.0,684.0,1.0,31.0,74.0,7.0,0.0,7207.0,41.2,25.0,w,0.0,0.0,23224.34,23224.34,19700.0,3524.34,0.0,0.0,0.0,May-2016,15627.29,Apr-2019,Jun-2016,769.0,765.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,732.0,335524.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,17500.0,1.0,0.0,1.0,3.0,47932.0,10079.0,25.3,0.0,0.0,157.0,125.0,4.0,4.0,2.0,4.0,37.0,1.0,33.0,0.0,2.0,3.0,2.0,4.0,12.0,3.0,11.0,3.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,364825.0,29766.0,13500.0,30323.0,N,Cash,N,0
38594953,15000.0,15000.0,15000.0, 36 months,15.99,527.29,D,D2,Secretary,< 1 year,RENT,35000.0,Verified,2015-01-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=38594953, ,debt_consolidation,Debt consolidation,074xx,NJ,31.93,0.0,Jan-2004,675.0,679.0,1.0,75.0,74.0,14.0,0.0,12945.0,59.1,26.0,f,0.0,0.0,17753.690011012,17753.69,15000.0,2753.69,0.0,0.0,0.0,Jun-2016,9330.37,Apr-2019,May-2018,694.0,690.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,613.0,30412.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,21900.0,1.0,0.0,1.0,7.0,2339.0,8108.0,53.4,0.0,0.0,117.0,131.0,0.0,0.0,0.0,0.0,75.0,5.0,75.0,0.0,5.0,8.0,8.0,16.0,5.0,11.0,21.0,8.0,14.0,0.0,0.0,0.0,3.0,92.3,57.1,0.0,0.0,54122.0,30412.0,17400.0,32222.0,N,Cash,N,0
95330961,16000.0,16000.0,16000.0, 60 months,22.74,448.67,E,E1,Sales,7 years,MORTGAGE,130000.0,Verified,2016-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=95330961, ,debt_consolidation,Debt consolidation,330xx,FL,8.5,1.0,Jan-1991,680.0,684.0,1.0,12.0,74.0,12.0,0.0,14764.0,38.8,32.0,w,0.0,0.0,20332.5774725492,20332.58,16000.0,4332.58,0.0,0.0,0.0,Mar-2018,14071.41,Apr-2019,Mar-2019,739.0,735.0,1.0,39.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,38214.0,2.0,0.0,1.0,1.0,3.0,0.0,72.0,7.0,10.0,4470.0,39.0,38100.0,1.0,0.0,5.0,11.0,3185.0,20417.0,37.8,0.0,0.0,171.0,311.0,6.0,3.0,1.0,7.0,34.0,3.0,33.0,7.0,6.0,9.0,6.0,11.0,6.0,11.0,24.0,9.0,12.0,0.0,0.0,0.0,8.0,65.6,16.7,0.0,0.0,74181.0,14764.0,32800.0,0.0,N,Cash,N,0
132054905,10000.0,10000.0,10000.0, 60 months,11.98,222.35,B,B5,Teacher,10+ years,MORTGAGE,37140.0,Not Verified,2018-05-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=132054905, ,house,Home buying,300xx,GA,15.22,0.0,Nov-2004,740.0,744.0,0.0,31.0,74.0,7.0,0.0,6809.0,34.7,7.0,w,8718.3,8718.3,2210.19,2210.19,1281.7,928.49,0.0,0.0,0.0,Mar-2019,222.35,Apr-2019,Mar-2019,729.0,725.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,87228.0,0.0,1.0,1.0,1.0,7.0,9354.0,94.0,0.0,1.0,2907.0,55.0,19600.0,1.0,0.0,1.0,2.0,12461.0,9527.0,41.6,0.0,0.0,7.0,49.0,18.0,7.0,1.0,18.0,37.0,7.0,33.0,0.0,4.0,5.0,4.0,4.0,1.0,5.0,5.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,123600.0,16163.0,16300.0,10000.0,N,Cash,N,0
582088,8050.0,8050.0,8050.0, 36 months,14.72,277.96,C,C5,FHI,1 year,RENT,67000.0,Verified,2010-09-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=582088, ,credit_card,re-finance,220xx,VA,2.87,1.0,Jul-1999,695.0,699.0,1.0,18.0,74.0,3.0,0.0,3667.0,73.3,8.0,f,0.0,0.0,10021.553082424098,10021.55,8050.0,1956.55,15.000000034741,0.0,0.0,Oct-2013,294.44,Apr-2019,Dec-2015,614.0,610.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,79240.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,25400.0,1.0,0.0,1.0,4.0,7335.0,5442.0,60.2,0.0,0.0,130.0,164.0,8.0,6.0,1.0,14.0,37.0,5.0,33.0,0.0,3.0,5.0,4.0,7.0,6.0,7.0,12.0,5.0,11.0,0.0,0.0,0.0,2.0,100.0,37.5,0.0,0.0,114298.5,37864.0,16300.0,32696.0,N,Cash,N,0
136529489,19000.0,19000.0,19000.0, 36 months,16.14,669.3,C,C4,Teacher,10+ years,OWN,50000.0,Not Verified,2018-07-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=136529489, ,debt_consolidation,Debt consolidation,640xx,MO,24.39,0.0,Nov-2005,670.0,674.0,0.0,57.0,74.0,20.0,0.0,18518.0,42.9,24.0,w,15529.91,15529.91,5345.89,5345.89,3470.09,1875.8,0.0,0.0,0.0,Mar-2019,669.3,Apr-2019,Mar-2019,689.0,685.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,226.0,35201.0,2.0,1.0,0.0,2.0,13.0,16683.0,87.0,3.0,4.0,3448.0,56.0,43200.0,0.0,0.0,1.0,7.0,1760.0,11787.0,47.8,0.0,0.0,152.0,144.0,1.0,1.0,1.0,1.0,37.0,12.0,33.0,0.0,6.0,12.0,9.0,9.0,3.0,18.0,18.0,12.0,20.0,0.0,0.0,0.0,3.0,91.7,22.2,0.0,0.0,62486.0,35201.0,22600.0,19191.0,N,Cash,N,0
55110214,20000.0,20000.0,19975.0, 60 months,18.25,510.6,E,E1,Project manager ,< 1 year,MORTGAGE,48000.0,Verified,2015-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55110214, ,debt_consolidation,Debt consolidation,029xx,RI,25.4,0.0,Nov-1998,660.0,664.0,1.0,29.0,53.0,20.0,1.0,22065.0,66.5,47.0,w,0.0,0.0,25943.0456607006,25910.62,20000.0,5943.05,0.0,0.0,0.0,Jul-2017,12028.05,Apr-2019,Mar-2019,649.0,645.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,236405.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,33200.0,1.0,0.0,1.0,12.0,12442.0,668.0,94.8,0.0,0.0,142.0,200.0,1.0,1.0,2.0,11.0,37.0,1.0,47.0,0.0,4.0,10.0,4.0,9.0,19.0,12.0,26.0,10.0,20.0,0.0,0.0,0.0,5.0,93.5,100.0,0.0,0.0,243390.0,68010.0,12800.0,41285.0,N,Cash,N,0
117119235,11900.0,11900.0,11900.0, 60 months,18.06,302.58,D,D2,manager,2 years,MORTGAGE,64000.0,Source Verified,2017-09-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=117119235, ,debt_consolidation,Debt consolidation,606xx,IL,19.82,2.0,Aug-1997,665.0,669.0,0.0,5.0,74.0,18.0,0.0,12915.0,92.9,30.0,w,9368.76,9368.76,5422.56,5422.56,2531.24,2891.32,0.0,0.0,0.0,Mar-2019,302.58,Apr-2019,Mar-2019,629.0,625.0,0.0,27.0,1.0,Joint App,94100.0,16.64,Source Verified,0.0,80.0,245505.0,0.0,8.0,0.0,1.0,14.0,22841.0,71.0,0.0,1.0,7971.0,77.0,13900.0,3.0,1.0,1.0,2.0,14441.0,485.0,96.4,0.0,0.0,241.0,161.0,14.0,14.0,1.0,14.0,18.0,6.0,5.0,8.0,7.0,7.0,8.0,9.0,18.0,9.0,11.0,7.0,18.0,0.0,0.0,0.0,0.0,69.0,100.0,0.0,0.0,331331.0,35756.0,13400.0,32277.0,N,Cash,N,0
139074983,11200.0,11200.0,11200.0, 60 months,10.08,238.41,B,B1,Dietition,10+ years,MORTGAGE,55000.0,Not Verified,2018-08-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=139074983, ,debt_consolidation,Debt consolidation,125xx,NY,17.04,0.0,May-1990,770.0,774.0,2.0,30.0,74.0,31.0,0.0,8333.0,7.2,44.0,w,10163.86,10163.86,1631.25,1631.25,1036.14,595.11,0.0,0.0,0.0,Mar-2019,238.41,Apr-2019,Mar-2019,709.0,705.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,152436.0,2.0,3.0,1.0,2.0,9.0,20132.0,90.0,4.0,6.0,4999.0,21.0,116300.0,1.0,2.0,3.0,8.0,4917.0,63352.0,11.0,0.0,0.0,27.0,339.0,1.0,1.0,2.0,9.0,37.0,1.0,30.0,0.0,6.0,10.0,11.0,16.0,4.0,27.0,38.0,10.0,31.0,0.0,0.0,0.0,5.0,97.7,0.0,0.0,0.0,272800.0,28465.0,71200.0,22400.0,N,Cash,N,0
5042675,8800.0,8800.0,8800.0, 36 months,15.31,306.4,C,C2,US Air Force,10+ years,RENT,75000.0,Verified,2013-05-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5042675, ,debt_consolidation,High interest payoff,330xx,FL,20.24,0.0,Jan-2000,675.0,679.0,0.0,28.0,93.0,11.0,1.0,5519.0,89.0,18.0,w,0.0,0.0,10635.53,10635.53,8800.0,1835.53,0.0,0.0,0.0,Feb-2015,4507.53,Apr-2019,Aug-2018,644.0,640.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,215699.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,6200.0,1.0,0.0,1.0,5.0,21570.0,681.0,89.0,0.0,0.0,79.0,162.0,3.0,1.0,2.0,3.0,28.0,11.0,28.0,0.0,5.0,5.0,6.0,7.0,6.0,6.0,10.0,5.0,11.0,0.0,0.0,0.0,4.0,83.0,83.3,1.0,0.0,223401.0,57345.0,6200.0,55648.0,N,Cash,N,0
25467128,18000.0,18000.0,18000.0, 36 months,7.69,561.49,A,A4,Technical Accounting Manager,2 years,MORTGAGE,94000.0,Not Verified,2014-08-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=25467128, ,credit_card,Credit card refinancing,301xx,GA,12.8,0.0,Feb-2002,695.0,699.0,0.0,30.0,74.0,7.0,0.0,18857.0,69.8,16.0,f,0.0,0.0,20190.9500587642,20190.95,18000.0,2190.95,0.0,0.0,0.0,Aug-2017,561.25,Apr-2019,Mar-2019,714.0,710.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,159.0,184597.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,27000.0,1.0,0.0,1.0,0.0,26371.0,7243.0,72.2,0.0,0.0,76.0,150.0,37.0,37.0,1.0,37.0,37.0,17.0,33.0,0.0,3.0,3.0,4.0,9.0,2.0,5.0,12.0,3.0,7.0,0.0,0.0,0.0,0.0,93.7,50.0,0.0,0.0,217709.0,40261.0,26100.0,37261.0,N,Cash,N,0
91644199,6000.0,6000.0,6000.0, 36 months,14.99,207.97,C,C4,Plant manager,10+ years,MORTGAGE,78000.0,Source Verified,2016-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=91644199, ,debt_consolidation,Debt consolidation,832xx,ID,8.18,3.0,Jul-2004,690.0,694.0,0.0,5.0,74.0,13.0,0.0,3557.0,35.6,27.0,w,1385.39,1385.39,6026.13,6026.13,4614.61,1411.52,0.0,0.0,0.0,Mar-2019,207.97,Apr-2019,Mar-2019,659.0,655.0,0.0,14.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,101084.0,1.0,2.0,1.0,1.0,11.0,14327.0,67.0,2.0,2.0,2459.0,57.0,10000.0,3.0,1.0,6.0,4.0,8424.0,3433.0,41.8,0.0,0.0,105.0,147.0,9.0,1.0,3.0,51.0,24.0,3.0,24.0,0.0,2.0,4.0,6.0,11.0,4.0,10.0,19.0,4.0,13.0,0.0,0.0,1.0,4.0,74.1,20.0,0.0,0.0,114613.0,17884.0,5900.0,21413.0,N,Cash,N,0
84690161,10000.0,10000.0,10000.0, 36 months,10.49,324.98,B,B3,Production Worker ,10+ years,OWN,48000.0,Source Verified,2016-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=84690161, ,debt_consolidation,Debt consolidation,422xx,KY,15.13,0.0,Aug-2005,680.0,684.0,1.0,44.0,74.0,6.0,0.0,2984.0,55.3,31.0,w,0.0,0.0,11076.9980010678,11077.0,10000.0,1077.0,0.0,0.0,0.0,Sep-2017,6858.09,Apr-2019,Sep-2018,679.0,675.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,14314.0,1.0,4.0,2.0,6.0,2.0,11330.0,75.0,0.0,0.0,2616.0,70.0,5400.0,3.0,2.0,1.0,6.0,2386.0,2416.0,55.3,0.0,0.0,131.0,64.0,51.0,2.0,0.0,51.0,37.0,2.0,33.0,0.0,2.0,2.0,2.0,2.0,28.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,2.0,96.8,0.0,0.0,0.0,20533.0,14314.0,5400.0,15133.0,N,Cash,N,0
76255093,7000.0,7000.0,7000.0, 36 months,16.29,247.11,D,D1,Driver,5 years,RENT,25000.0,Not Verified,2016-04-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76255093, ,credit_card,Credit card refinancing,207xx,MD,23.38,0.0,Jan-2010,675.0,679.0,0.0,31.0,74.0,19.0,0.0,6293.0,92.5,21.0,w,0.0,0.0,8830.838883754,8830.84,7000.0,1830.84,0.0,0.0,0.0,Jan-2019,435.99,Apr-2019,Jan-2019,694.0,690.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,70246.0,0.0,15.0,0.0,5.0,15.0,63953.0,106.0,0.0,0.0,3548.0,104.0,6800.0,1.0,0.0,1.0,5.0,3697.0,507.0,92.5,0.0,0.0,65.0,75.0,53.0,15.0,0.0,53.0,37.0,8.0,33.0,0.0,4.0,4.0,4.0,4.0,15.0,4.0,6.0,4.0,19.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,67385.0,70246.0,6800.0,60585.0,N,Cash,N,0
65605020,18900.0,18900.0,18900.0, 60 months,18.49,484.99,E,E2,Paralegal NCO E5,7 years,RENT,42000.0,Verified,2015-11-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65605020, ,debt_consolidation,Debt consolidation,985xx,WA,34.49,0.0,Apr-2001,695.0,699.0,2.0,31.0,74.0,13.0,0.0,20041.0,46.0,25.0,w,8644.85,8644.85,19040.8,19040.8,10255.15,8785.65,0.0,0.0,0.0,Mar-2019,484.99,Apr-2019,Mar-2019,694.0,690.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,34439.0,1.0,2.0,0.0,1.0,13.0,23127.0,72.0,1.0,2.0,4413.0,58.0,43780.0,1.0,0.0,1.0,4.0,2649.0,4925.0,86.0,0.0,0.0,134.0,175.0,2.0,2.0,0.0,3.0,37.0,0.0,33.0,0.0,4.0,12.0,10.0,10.0,1.0,12.0,24.0,9.0,13.0,0.0,0.0,0.0,4.0,100.0,50.0,0.0,0.0,64503.0,34439.0,19700.0,20723.0,N,Cash,N,0
134817539,7000.0,7000.0,7000.0, 36 months,14.03,239.35,C,C2,Manager,10+ years,MORTGAGE,137000.0,Source Verified,2018-06-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134817539, ,medical,Medical expenses,920xx,CA,7.29,4.0,Aug-1991,675.0,679.0,2.0,6.0,74.0,14.0,0.0,24123.0,63.0,30.0,w,5514.29,5514.29,2143.24,2143.24,1485.71,657.53,0.0,0.0,0.0,Mar-2019,239.35,Apr-2019,Mar-2019,679.0,675.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,425066.0,0.0,1.0,0.0,1.0,22.0,11663.0,41.0,1.0,3.0,13681.0,54.0,38300.0,3.0,0.0,5.0,5.0,38642.0,4339.0,80.3,0.0,0.0,167.0,322.0,12.0,9.0,4.0,33.0,17.0,1.0,6.0,0.0,2.0,4.0,5.0,9.0,8.0,11.0,17.0,4.0,14.0,0.0,0.0,0.0,2.0,73.3,66.7,0.0,0.0,463451.0,35786.0,22000.0,28326.0,N,Cash,N,0
111670062,10000.0,10000.0,10000.0, 36 months,18.06,361.83,D,D2,Producer/Manager,10+ years,MORTGAGE,180000.0,Verified,2017-06-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111670062, ,home_improvement,Home improvement,802xx,CO,25.75,0.0,Dec-2001,690.0,694.0,0.0,31.0,74.0,17.0,0.0,76618.0,83.5,33.0,f,0.0,0.0,11784.4617921672,11784.46,10000.0,1784.46,0.0,0.0,0.0,Sep-2018,28.04,Apr-2019,Mar-2019,754.0,750.0,0.0,44.0,1.0,Individual,110000.0,18.84,Not Verified,0.0,0.0,684864.0,0.0,6.0,2.0,5.0,7.0,92930.0,84.0,0.0,1.0,24666.0,84.0,93500.0,1.0,3.0,5.0,7.0,45658.0,8940.0,92.0,0.0,0.0,134.0,186.0,21.0,7.0,2.0,21.0,37.0,7.0,33.0,0.0,4.0,6.0,5.0,6.0,14.0,10.0,17.0,6.0,17.0,0.0,0.0,0.0,2.0,100.0,60.0,0.0,0.0,727045.0,169548.0,75700.0,111145.0,N,Cash,N,0
130807966,12000.0,12000.0,12000.0, 36 months,15.04,416.22,C,C4,Owner/Bookkeeper,1 year,MORTGAGE,28515.0,Verified,2018-04-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=130807966, ,debt_consolidation,Debt consolidation,296xx,SC,33.0,0.0,Sep-2012,690.0,694.0,0.0,40.0,74.0,5.0,0.0,4604.0,75.5,9.0,w,8885.68,8885.68,4568.39,4568.39,3114.32,1454.07,0.0,0.0,0.0,Mar-2019,416.22,Apr-2019,Mar-2019,769.0,765.0,0.0,44.0,1.0,Joint App,89265.0,16.12,Source Verified,0.0,0.0,39884.0,2.0,2.0,3.0,3.0,1.0,35280.0,100.0,1.0,3.0,4604.0,97.0,6100.0,0.0,1.0,0.0,6.0,7977.0,1496.0,75.5,0.0,0.0,53.0,66.0,10.0,1.0,0.0,10.0,40.0,5.0,40.0,0.0,1.0,1.0,3.0,5.0,4.0,3.0,5.0,1.0,5.0,0.0,0.0,0.0,4.0,88.9,33.3,0.0,0.0,41291.0,39884.0,6100.0,35191.0,N,Cash,N,0
